dateTime,AIR_INTAKE_TEMP,CONTROL_MODULE_VOLTAGE,DISTANCE_TRAVELED_MIL_ON,ENGINE_RPM,MAF,PENDING_TROUBLE_CODES,PERMANENT_TROUBLE_CODES,SPEED,THROTTLE_POS,TROUBLE_CODES,VIN,id,plate,ALTITUDE,LATITUDE,LONGITUDE
2018-10-18 11:57:21.171,33.0,13.979999542236328,0,1628,10.02,[C0700],[],9,19.215687,[C0300],unknown_id,5bc87521ffddba753ff82822,QGJ1172,43.092041015625,-5.8702838,-35.2187012
2018-10-18 11:57:22.123,33.0,14.0,0,1692,10.8,[C0700],[],11,19.215687,[C0300],unknown_id,5bc87522ffddba753ff82823,QGJ1172,43.16925048828125,-5.8702623,-35.2186915
2018-10-18 11:57:23.077,33.0,14.222000122070312,0,1390,3.8,[C0700],[],11,14.90196,[C0300],unknown_id,5bc87523ffddba753ff82824,QGJ1172,43.2996826171875,-5.870238,-35.2186807
2018-10-18 11:57:24.219,33.0,14.0600004196167,0,1021,9.05,[C0700],[],9,14.90196,[C0300],unknown_id,5bc87524ffddba753ff82825,QGJ1172,43.2012939453125,-5.8702143,-35.2186699
2018-10-18 11:57:25.221,33.0,14.100000381469727,0,1624,14.24,[C0700],[],10,21.17647,[C0300],unknown_id,5bc87525ffddba753ff82826,QGJ1172,43.99578857421875,-5.8701915,-35.2186593
2018-10-18 11:57:26.254,33.0,14.140000343322754,0,1635,8.8,[C0700],[],10,18.82353,[C0300],unknown_id,5bc87526ffddba753ff82827,QGJ1172,44.42626953125,-5.8701259,-35.2186282
2018-10-18 11:57:27.214,33.0,14.180000305175781,0,1482,2.88,[C0700],[],13,18.82353,[C0300],unknown_id,5bc87527ffddba753ff82828,QGJ1172,44.3143310546875,-5.8700908,-35.2186111
2018-10-18 11:57:28.248,33.0,14.15999984741211,0,1266,6.36,[C0700],[],15,17.254902,[C0300],unknown_id,5bc87528ffddba753ff82829,QGJ1172,44.38983154296875,-5.8700539,-35.2185939
2018-10-18 11:57:29.180,33.0,14.133000373840332,0,1459,7.36,[C0700],[],14,17.254902,[C0300],unknown_id,5bc87529ffddba753ff8282a,QGJ1172,44.8590087890625,-5.8700358,-35.2185851
2018-10-18 11:57:30.179,33.0,14.307999610900879,0,1364,3.58,[C0700],[],15,12.941176,[C0300],unknown_id,5bc8752affddba753ff8282b,QGJ1172,44.836669921875,-5.8699869,-35.2185612
2018-10-18 11:57:31.316,33.0,14.079999923706055,0,1143,3.02,[C0700],[],13,14.117647,[C0300],unknown_id,5bc8752bffddba753ff8282c,QGJ1172,45.26287841796875,-5.8699693,-35.2185526
2018-10-18 11:57:32.333,33.0,14.15999984741211,0,1165,6.86,[C0700],[],12,16.862745,[C0300],unknown_id,5bc8752cffddba753ff8282d,QGJ1172,45.46844482421875,-5.869949,-35.2185426
2018-10-18 11:57:33.231,33.0,14.220999717712402,0,1610,3.22,[C0700],[],13,16.470589,[C0300],unknown_id,5bc8752dffddba753ff8282e,QGJ1172,45.3416748046875,-5.8699254,-35.2185311
2018-10-18 11:57:34.269,33.0,14.140000343322754,0,1240,3.63,[C0700],[],13,14.117647,[C0300],unknown_id,5bc8752effddba753ff8282f,QGJ1172,45.76611328125,-5.8698987,-35.2185183
2018-10-18 11:57:35.340,33.0,13.680000305175781,0,980,3.58,[C0700],[],11,14.117647,[C0300],unknown_id,5bc8752fffddba753ff82830,QGJ1172,46.00396728515625,-5.8698733,-35.2185062
2018-10-18 11:57:36.320,33.0,14.157999992370605,0,971,3.77,[C0700],[],10,14.509804,[C0300],unknown_id,5bc87530ffddba753ff82831,QGJ1172,45.80401611328125,-5.8698502,-35.2184953
2018-10-18 11:57:37.437,33.0,14.107999801635742,0,963,3.55,[C0700],[],8,14.509804,[C0300],unknown_id,5bc87531ffddba753ff82832,QGJ1172,45.8929443359375,-5.8698291,-35.2184851
2018-10-18 11:57:38.482,33.0,14.079999923706055,0,930,3.61,[C0700],[],7,14.509804,[C0300],unknown_id,5bc87533ffddba753ff82833,QGJ1172,45.92352294921875,-5.8698097,-35.2184757
2018-10-18 11:57:39.408,33.0,14.039999961853027,0,928,3.86,[C0700],[],7,14.509804,[C0300],unknown_id,5bc87533ffddba753ff82834,QGJ1172,46.00115966796875,-5.8697918,-35.218467
2018-10-18 11:57:40.457,33.0,14.1850004196167,0,928,6.22,[C0700],[],6,14.90196,[C0300],unknown_id,5bc87535ffddba753ff82835,QGJ1172,46.1009521484375,-5.8697752,-35.2184589
2018-10-18 11:57:41.401,33.0,14.244999885559082,0,1187,5.97,[C0700],[],7,16.470589,[C0300],unknown_id,5bc87535ffddba753ff82836,QGJ1172,46.2379150390625,-5.8697588,-35.2184508
2018-10-18 11:57:42.380,33.0,14.079999923706055,0,1013,4.22,[C0700],[],7,14.90196,[C0300],unknown_id,5bc87536ffddba753ff82837,QGJ1172,46.79931640625,-5.8697415,-35.2184422
2018-10-18 11:57:43.460,33.0,14.307000160217285,0,962,2.94,[C0700],[],7,14.509804,[C0300],unknown_id,5bc87538ffddba753ff82838,QGJ1172,47.43438720703125,-5.8697247,-35.2184338
2018-10-18 11:57:44.501,33.0,14.244000434875488,0,1007,2.94,[C0700],[],6,13.725491,[C0300],unknown_id,5bc87539ffddba753ff82839,QGJ1172,47.879150390625,-5.8697089,-35.2184259
2018-10-18 11:57:45.505,33.0,14.295000076293945,0,916,3.16,[C0700],[],6,13.725491,[C0300],unknown_id,5bc8753affddba753ff8283a,QGJ1172,48.13427734375,-5.8696942,-35.2184185
2018-10-18 11:57:46.409,33.0,14.236000061035156,0,943,3.36,[C0700],[],6,14.117647,[C0300],unknown_id,5bc8753affddba753ff8283b,QGJ1172,48.28314208984375,-5.8696801,-35.2184117
2018-10-18 11:57:47.521,33.0,14.241999626159668,0,1017,5.11,[C0700],[],6,16.078432,[C0300],unknown_id,5bc8753cffddba753ff8283c,QGJ1172,48.531005859375,-5.8696654,-35.2184052
2018-10-18 11:57:48.400,33.0,14.079999923706055,0,1232,7.08,[C0700],[],7,16.078432,[C0300],unknown_id,5bc8753cffddba753ff8283d,QGJ1172,48.00469970703125,-5.8696501,-35.2183989
2018-10-18 11:57:49.350,33.0,14.15999984741211,0,1562,8.8,[C0700],[],9,18.431372,[C0300],unknown_id,5bc8753dffddba753ff8283e,QGJ1172,47.44512939453125,-5.8696289,-35.2183897
2018-10-18 11:57:50.382,33.0,14.140000343322754,0,1608,6.99,[C0700],[],11,18.039215,[C0300],unknown_id,5bc8753effddba753ff8283f,QGJ1172,47.70831298828125,-5.869606,-35.2183801
2018-10-18 11:57:51.407,33.0,14.244000434875488,0,1331,3.99,[C0700],[],12,16.470589,[C0300],unknown_id,5bc8753fffddba753ff82840,QGJ1172,48.07928466796875,-5.8695816,-35.2183698
2018-10-18 11:57:52.301,33.0,14.15999984741211,0,1205,3.63,[C0700],[],12,14.509804,[C0300],unknown_id,5bc87540ffddba753ff82841,QGJ1172,46.72821044921875,-5.8695538,-35.2183579
2018-10-18 11:57:53.375,33.0,14.140000343322754,0,1260,6.49,[C0700],[],12,17.254902,[C0300],unknown_id,5bc87541ffddba753ff82842,QGJ1172,48.0355224609375,-5.8694937,-35.2183323
2018-10-18 11:57:54.775,33.0,14.15999984741211,0,1222,3.88,[C0700],[],12,14.90196,[C0300],unknown_id,5bc87543ffddba753ff82843,QGJ1172,48.12298583984375,-5.8694333,-35.218305
2018-10-18 11:57:55.605,33.0,13.979999542236328,0,1002,3.69,[C0700],[],11,14.509804,[C0300],unknown_id,5bc87544ffddba753ff82844,QGJ1172,48.12298583984375,-5.8694333,-35.218305
2018-10-18 11:57:57.088,33.0,14.119999885559082,0,1112,4.3,[C0700],[],11,14.509804,[C0300],unknown_id,5bc87545ffddba753ff82845,QGJ1172,49.3287353515625,-5.8693781,-35.2182797
2018-10-18 11:57:57.965,33.0,14.15999984741211,0,1268,5.83,[C0700],[],10,15.686275,[C0300],unknown_id,5bc87546ffddba753ff82846,QGJ1172,49.3931884765625,-5.8693538,-35.218269
2018-10-18 11:57:58.933,33.0,14.263999938964844,0,1494,7.55,[C0700],[],10,17.647058,[C0300],unknown_id,5bc87547ffddba753ff82847,QGJ1172,49.0552978515625,-5.8693283,-35.2182583
2018-10-18 11:57:59.883,33.0,14.180000305175781,0,1395,2.74,[C0700],[],12,17.647058,[C0300],unknown_id,5bc87548ffddba753ff82848,QGJ1172,49.549072265625,-5.8692977,-35.2182449
2018-10-18 11:58:00.986,33.0,14.220000267028809,0,1178,3.22,[C0700],[],12,14.117647,[C0300],unknown_id,5bc87549ffddba753ff82849,QGJ1172,49.969482421875,-5.869267,-35.2182313
2018-10-18 11:58:02.457,33.0,14.079999923706055,0,1360,5.44,[C0700],[],12,15.686275,[C0300],unknown_id,5bc8754affddba753ff8284a,QGJ1172,50.24566650390625,-5.8692382,-35.2182176
2018-10-18 11:58:03.319,33.0,14.199999809265137,0,1408,5.44,[C0700],[],13,16.078432,[C0300],unknown_id,5bc8754bffddba753ff8284b,QGJ1172,50.48773193359375,-5.8692082,-35.2182027
2018-10-18 11:58:04.449,33.0,14.0600004196167,0,1290,3.22,[C0700],[],15,13.725491,[C0300],unknown_id,5bc8754dffddba753ff8284c,QGJ1172,50.425048828125,-5.8691593,-35.2181774
2018-10-18 11:58:05.397,34.0,14.0600004196167,0,1225,2.88,[C0700],[],14,13.725491,[C0300],unknown_id,5bc8754dffddba753ff8284d,QGJ1172,50.5084228515625,-5.8691254,-35.218157
2018-10-18 11:58:06.367,34.0,14.079999923706055,0,1019,2.61,[C0700],[],14,13.333333,[C0300],unknown_id,5bc8754effddba753ff8284e,QGJ1172,51.10308837890625,-5.8690923,-35.218138
2018-10-18 11:58:07.787,34.0,14.232999801635742,0,927,2.55,[C0700],[],13,13.333333,[C0300],unknown_id,5bc87550ffddba753ff8284f,QGJ1172,52.19195556640625,-5.8690448,-35.2181113
2018-10-18 11:58:08.804,34.0,13.960000038146973,0,961,2.55,[C0700],[],13,13.333333,[C0300],unknown_id,5bc87551ffddba753ff82850,QGJ1172,52.1531982421875,-5.8690165,-35.2180962
2018-10-18 11:58:09.764,34.0,14.140000343322754,0,997,2.99,[C0700],[],13,13.725491,[C0300],unknown_id,5bc87552ffddba753ff82851,QGJ1172,52.46075439453125,-5.8689885,-35.2180822
2018-10-18 11:58:10.739,34.0,13.899999618530273,0,885,3.8,[C0700],[],12,15.294118,[C0300],unknown_id,5bc87553ffddba753ff82852,QGJ1172,52.07757568359375,-5.8689608,-35.2180689
2018-10-18 11:58:12.139,34.0,14.25,0,969,3.61,[C0700],[],12,14.509804,[C0300],unknown_id,5bc87554ffddba753ff82853,QGJ1172,52.28125,-5.8689319,-35.2180556
2018-10-18 11:58:13.044,34.0,14.079999923706055,0,1111,5.19,[C0700],[],12,15.686275,[C0300],unknown_id,5bc87555ffddba753ff82854,QGJ1172,52.3060302734375,-5.8689001,-35.2180418
2018-10-18 11:58:14.104,34.0,14.0,0,1429,6.63,[C0700],[],12,14.90196,[C0300],unknown_id,5bc87556ffddba753ff82855,QGJ1172,53.3411865234375,-5.868872,-35.2180286
2018-10-18 11:58:15.142,34.0,14.140000343322754,0,1496,6.86,[C0700],[],14,17.254902,[C0300],unknown_id,5bc87557ffddba753ff82856,QGJ1172,53.37060546875,-5.8688182,-35.2180076
2018-10-18 11:58:16.081,33.0,14.15999984741211,0,1317,5.74,[C0700],[],14,16.470589,[C0300],unknown_id,5bc87558ffddba753ff82857,QGJ1172,53.33984375,-5.8687804,-35.2179906
2018-10-18 11:58:17.464,33.0,14.079999923706055,0,1219,3.36,[C0700],[],17,14.90196,[C0300],unknown_id,5bc8755affddba753ff82858,QGJ1172,53.34442138671875,-5.8687351,-35.2179743
2018-10-18 11:58:18.389,34.0,14.243000030517578,0,1118,3.22,[C0700],[],18,14.117647,[C0300],unknown_id,5bc8755affddba753ff82859,QGJ1172,53.04193115234375,-5.8686915,-35.2179541
2018-10-18 11:58:19.325,34.0,14.3100004196167,0,1146,2.74,[C0700],[],19,13.333333,[C0300],unknown_id,5bc8755bffddba753ff8285a,QGJ1172,52.3349609375,-5.8686489,-35.2179349
2018-10-18 11:58:20.398,34.0,14.119999885559082,0,987,2.58,[C0700],[],20,13.333333,[C0300],unknown_id,5bc8755cffddba753ff8285b,QGJ1172,52.38916015625,-5.8685999,-35.2179124
2018-10-18 11:58:21.305,34.0,14.156000137329102,0,928,2.52,[C0700],[],20,13.333333,[C0300],unknown_id,5bc8755dffddba753ff8285c,QGJ1172,51.5914306640625,-5.8685556,-35.2178869
2018-10-18 11:58:22.751,34.0,14.312000274658203,0,953,2.55,[C0700],[],21,13.333333,[C0300],unknown_id,5bc8755fffddba753ff8285d,QGJ1172,50.3773193359375,-5.8684588,-35.2178347
2018-10-18 11:58:23.579,34.0,14.164999961853027,0,961,2.55,[C0700],[],21,13.333333,[C0300],unknown_id,5bc87560ffddba753ff8285e,QGJ1172,50.3773193359375,-5.8684588,-35.2178347
2018-10-18 11:58:24.596,34.0,14.293000221252441,0,949,2.55,[C0700],[],21,13.333333,[C0300],unknown_id,5bc87561ffddba753ff8285f,QGJ1172,49.52569580078125,-5.8684093,-35.2178127
2018-10-18 11:58:25.629,34.0,14.154000282287598,0,951,2.94,[C0700],[],22,13.725491,[C0300],unknown_id,5bc87562ffddba753ff82860,QGJ1172,49.05450439453125,-5.8683072,-35.2177623
2018-10-18 11:58:27.098,34.0,14.125,0,1005,3.27,[C0700],[],22,16.470589,[C0300],unknown_id,5bc87563ffddba753ff82861,QGJ1172,48.39373779296875,-5.86826,-35.217737
2018-10-18 11:58:27.981,34.0,14.15999984741211,0,962,3.66,[C0700],[],22,14.509804,[C0300],unknown_id,5bc87564ffddba753ff82862,QGJ1172,47.53204345703125,-5.8682167,-35.2177182
2018-10-18 11:58:29.032,34.0,14.0,0,933,3.52,[C0700],[],17,14.509804,[C0300],unknown_id,5bc87565ffddba753ff82863,QGJ1172,46.97857666015625,-5.8682046,-35.217716
2018-10-18 11:58:30.071,34.0,14.190999984741211,0,901,6.72,[C0700],[],10,14.90196,[C0300],unknown_id,5bc87566ffddba753ff82864,QGJ1172,46.92803955078125,-5.868184,-35.2177126
2018-10-18 11:58:30.987,34.0,14.222000122070312,0,896,4.86,[C0700],[],4,15.294118,[C0300],unknown_id,5bc87567ffddba753ff82865,QGJ1172,46.43829345703125,-5.8681738,-35.217708
2018-10-18 11:58:31.974,34.0,14.119999885559082,0,899,4.94,[C0700],[],4,15.686275,[C0300],unknown_id,5bc87568ffddba753ff82866,QGJ1172,46.48529052734375,-5.8681618,-35.2177048
2018-10-18 11:58:33.077,34.0,14.119999885559082,0,868,4.97,[C0700],[],3,15.686275,[C0300],unknown_id,5bc87569ffddba753ff82867,QGJ1172,45.9822998046875,-5.8681531,-35.2177043
2018-10-18 11:58:34.103,34.0,14.220000267028809,0,787,4.66,[C0700],[],0,15.294118,[C0300],unknown_id,5bc8756affddba753ff82868,QGJ1172,46.25177001953125,-5.8681473,-35.2177042
2018-10-18 11:58:35.089,34.0,14.039999961853027,0,830,4.24,[C0700],[],0,14.90196,[C0300],unknown_id,5bc8756bffddba753ff82869,QGJ1172,46.569091796875,-5.8681419,-35.2177041
2018-10-18 11:58:36.047,34.0,14.180000305175781,0,873,4.63,[C0700],[],4,14.90196,[C0300],unknown_id,5bc8756cffddba753ff8286a,QGJ1172,46.5352783203125,-5.8681347,-35.2176985
2018-10-18 11:58:37.071,34.0,14.119999885559082,0,887,4.86,[C0700],[],4,15.294118,[C0300],unknown_id,5bc8756dffddba753ff8286b,QGJ1172,46.19293212890625,-5.8681274,-35.2176928
2018-10-18 11:58:38.118,34.0,14.0600004196167,0,858,4.47,[C0700],[],4,14.90196,[C0300],unknown_id,5bc8756effddba753ff8286c,QGJ1172,45.677490234375,-5.8681203,-35.2176874
2018-10-18 11:58:39.124,34.0,14.119999885559082,0,1521,8.97,[C0700],[],6,14.90196,[C0300],unknown_id,5bc8756fffddba753ff8286d,QGJ1172,45.570556640625,-5.868111,-35.2176807
2018-10-18 11:58:40.057,34.0,14.0,0,1511,10.94,[C0700],[],9,19.215687,[C0300],unknown_id,5bc87570ffddba753ff8286e,QGJ1172,45.45947265625,-5.8680925,-35.2176701
2018-10-18 11:58:41.116,34.0,14.140000343322754,0,1461,9.08,[C0700],[],13,19.215687,[C0300],unknown_id,5bc87571ffddba753ff8286f,QGJ1172,45.38800048828125,-5.8680454,-35.2176466
2018-10-18 11:58:42.175,34.0,14.217000007629395,0,1320,4.38,[C0700],[],15,15.294118,[C0300],unknown_id,5bc87572ffddba753ff82870,QGJ1172,44.7398681640625,-5.8680081,-35.2176285
2018-10-18 11:58:43.234,34.0,14.140000343322754,0,1066,3.74,[C0700],[],13,15.294118,[C0300],unknown_id,5bc87573ffddba753ff82871,QGJ1172,44.4697265625,-5.8679865,-35.2176189
2018-10-18 11:58:44.166,34.0,14.1850004196167,0,1110,2.91,[C0700],[],13,13.725491,[C0300],unknown_id,5bc87574ffddba753ff82872,QGJ1172,43.0655517578125,-5.8679702,-35.2176134
2018-10-18 11:58:45.332,34.0,13.960000038146973,0,883,3.33,[C0700],[],5,13.725491,[C0300],unknown_id,5bc87575ffddba753ff82873,QGJ1172,42.72869873046875,-5.8679597,-35.2176107
2018-10-18 11:58:46.317,34.0,14.079999923706055,0,874,3.47,[C0700],[],5,14.117647,[C0300],unknown_id,5bc87576ffddba753ff82874,QGJ1172,42.275390625,-5.8679506,-35.2176082
2018-10-18 11:58:47.316,34.0,14.140000343322754,0,884,3.58,[C0700],[],5,14.117647,[C0300],unknown_id,5bc87577ffddba753ff82875,QGJ1172,41.88446044921875,-5.8679412,-35.2176052
2018-10-18 11:58:48.356,34.0,14.211000442504883,0,870,3.74,[C0700],[],3,14.509804,[C0300],unknown_id,5bc87578ffddba753ff82876,QGJ1172,41.82513427734375,-5.8679333,-35.2176027
2018-10-18 11:58:49.324,34.0,14.119999885559082,0,632,4.97,[C0700],[],0,13.333333,[C0300],unknown_id,5bc87579ffddba753ff82877,QGJ1172,41.64935302734375,-5.8679274,-35.2176009
2018-10-18 11:58:50.414,34.0,14.079999923706055,0,1199,6.66,[C0700],[],3,16.470589,[C0300],unknown_id,5bc8757affddba753ff82878,QGJ1172,41.48394775390625,-5.8679223,-35.2175995
2018-10-18 11:58:51.440,34.0,14.15999984741211,0,1390,6.33,[C0700],[],6,17.254902,[C0300],unknown_id,5bc8757bffddba753ff82879,QGJ1172,42.0794677734375,-5.8679143,-35.2175969
2018-10-18 11:58:52.386,34.0,14.039999961853027,0,1198,4.19,[C0700],[],8,14.117647,[C0300],unknown_id,5bc8757cffddba753ff8287a,QGJ1172,41.9044189453125,-5.8678988,-35.2175904
2018-10-18 11:58:53.414,34.0,14.199999809265137,0,942,3.97,[C0700],[],8,14.90196,[C0300],unknown_id,5bc8757dffddba753ff8287b,QGJ1172,41.82122802734375,-5.8678802,-35.2175813
2018-10-18 11:58:54.376,34.0,14.199999809265137,0,960,5.88,[C0700],[],7,16.862745,[C0300],unknown_id,5bc8757effddba753ff8287c,QGJ1172,42.0220947265625,-5.8678641,-35.2175726
2018-10-18 11:58:55.508,34.0,14.0600004196167,0,1008,4.13,[C0700],[],7,14.90196,[C0300],unknown_id,5bc87580ffddba753ff8287d,QGJ1172,41.1644287109375,-5.8678478,-35.2175642
2018-10-18 11:58:56.562,34.0,13.979999542236328,0,924,4.16,[C0700],[],6,14.90196,[C0300],unknown_id,5bc87581ffddba753ff8287e,QGJ1172,41.308349609375,-5.8678319,-35.217556
2018-10-18 11:58:57.504,34.0,14.199999809265137,0,929,4.38,[C0700],[],6,14.90196,[C0300],unknown_id,5bc87582ffddba753ff8287f,QGJ1172,41.16876220703125,-5.8678176,-35.2175487
2018-10-18 11:58:58.507,34.0,13.9399995803833,0,907,4.36,[C0700],[],5,15.294118,[C0300],unknown_id,5bc87583ffddba753ff82880,QGJ1172,41.7957763671875,-5.8678046,-35.217542
2018-10-18 11:58:59.519,34.0,14.0,0,905,4.36,[C0700],[],5,15.294118,[C0300],unknown_id,5bc87584ffddba753ff82881,QGJ1172,41.70233154296875,-5.8677928,-35.2175357
2018-10-18 11:59:00.479,34.0,14.220000267028809,0,880,4.94,[C0700],[],5,15.686275,[C0300],unknown_id,5bc87585ffddba753ff82882,QGJ1172,41.9854736328125,-5.8677815,-35.2175293
2018-10-18 11:59:01.519,34.0,14.145000457763672,0,1116,4.36,[C0700],[],5,16.470589,[C0300],unknown_id,5bc87586ffddba753ff82883,QGJ1172,42.313720703125,-5.8677699,-35.2175227
2018-10-18 11:59:02.516,34.0,14.232999801635742,0,1090,4.33,[C0700],[],6,15.294118,[C0300],unknown_id,5bc87587ffddba753ff82884,QGJ1172,42.35430908203125,-5.8677571,-35.2175155
2018-10-18 11:59:03.501,35.0,14.116000175476074,0,931,5.22,[C0700],[],5,15.294118,[C0300],unknown_id,5bc87588ffddba753ff82885,QGJ1172,42.48974609375,-5.867744,-35.2175082
2018-10-18 11:59:04.594,35.0,14.079999923706055,0,812,4.44,[C0700],[],0,15.686275,[C0300],unknown_id,5bc87589ffddba753ff82886,QGJ1172,42.88812255859375,-5.8677342,-35.2175027
2018-10-18 11:59:05.531,35.0,13.979999542236328,0,657,2.63,[C0700],[],0,14.90196,[C0300],unknown_id,5bc8758affddba753ff82887,QGJ1172,42.7156982421875,-5.8677275,-35.2174991
2018-10-18 11:59:06.525,35.0,14.147000312805176,0,724,3.24,[C0700],[],0,13.725491,[C0300],unknown_id,5bc8758bffddba753ff82888,QGJ1172,42.75836181640625,-5.8677229,-35.2174965
2018-10-18 11:59:07.611,35.0,14.23799991607666,0,744,3.19,[C0700],[],0,14.117647,[C0300],unknown_id,5bc8758cffddba753ff82889,QGJ1172,42.72198486328125,-5.867715,-35.2174921
2018-10-18 11:59:08.536,35.0,13.404999732971191,0,557,2.41,[C0700],[],0,13.333333,[C0300],unknown_id,5bc8758dffddba753ff8288a,QGJ1172,42.72198486328125,-5.867715,-35.2174921
2018-10-18 11:59:09.550,35.0,14.140000343322754,0,1327,7.99,[C0700],[],0,18.039215,[C0300],unknown_id,5bc8758effddba753ff8288b,QGJ1172,42.71356201171875,-5.8677115,-35.2174904
2018-10-18 11:59:10.646,35.0,14.140000343322754,0,1422,10.22,[C0700],[],4,18.039215,[C0300],unknown_id,5bc8758fffddba753ff8288c,QGJ1172,43.11334228515625,-5.8676973,-35.2174829
2018-10-18 11:59:11.531,35.0,14.079999923706055,0,1073,4.55,[C0700],[],8,13.725491,[C0300],unknown_id,5bc87590ffddba753ff8288d,QGJ1172,43.11334228515625,-5.8676973,-35.2174829
2018-10-18 11:59:12.598,35.0,14.140000343322754,0,1444,3.99,[C0700],[],8,18.431372,[C0300],unknown_id,5bc87591ffddba753ff8288e,QGJ1172,43.16314697265625,-5.86768,-35.2174746
2018-10-18 11:59:13.609,35.0,14.15999984741211,0,1105,3.99,[C0700],[],8,14.90196,[C0300],unknown_id,5bc87592ffddba753ff8288f,QGJ1172,43.32952880859375,-5.8676399,-35.2174565
2018-10-18 11:59:14.552,35.0,13.9399995803833,0,933,7.77,[C0700],[],7,16.470589,[C0300],unknown_id,5bc87593ffddba753ff82890,QGJ1172,43.32952880859375,-5.8676399,-35.2174565
2018-10-18 11:59:15.590,35.0,14.15999984741211,0,1394,8.83,[C0700],[],8,18.039215,[C0300],unknown_id,5bc87594ffddba753ff82891,QGJ1172,43.2586669921875,-5.867622,-35.2174486
2018-10-18 11:59:16.580,35.0,14.079999923706055,0,1570,3.8,[C0700],[],10,18.039215,[C0300],unknown_id,5bc87595ffddba753ff82892,QGJ1172,43.51837158203125,-5.8676002,-35.2174395
2018-10-18 11:59:17.728,35.0,14.170000076293945,0,1232,12.72,[C0700],[],9,14.90196,[C0300],unknown_id,5bc87596ffddba753ff82893,QGJ1172,43.5794677734375,-5.8675506,-35.2174196
2018-10-18 11:59:18.645,35.0,14.140000343322754,0,1662,7.19,[C0700],[],10,20.784313,[C0300],unknown_id,5bc87597ffddba753ff82894,QGJ1172,43.69549560546875,-5.8675204,-35.2174075
2018-10-18 11:59:19.742,35.0,14.100000381469727,0,1558,3.83,[C0700],[],12,14.90196,[C0300],unknown_id,5bc87598ffddba753ff82895,QGJ1172,44.1812744140625,-5.8674912,-35.2173954
2018-10-18 11:59:20.723,35.0,14.100000381469727,0,1010,3.72,[C0700],[],9,14.509804,[C0300],unknown_id,5bc87599ffddba753ff82896,QGJ1172,45.20684814453125,-5.8674676,-35.2173855
2018-10-18 11:59:21.748,35.0,14.039999961853027,0,1398,4.02,[C0700],[],8,14.509804,[C0300],unknown_id,5bc8759affddba753ff82897,QGJ1172,45.96453857421875,-5.8674465,-35.2173765
2018-10-18 11:59:22.760,35.0,13.979999542236328,0,1185,8.05,[C0700],[],8,15.294118,[C0300],unknown_id,5bc8759bffddba753ff82898,QGJ1172,46.8531494140625,-5.867425,-35.2173677
2018-10-18 11:59:23.715,35.0,14.119999885559082,0,1456,7.19,[C0700],[],8,17.647058,[C0300],unknown_id,5bc8759cffddba753ff82899,QGJ1172,46.52264404296875,-5.8674016,-35.2173583
2018-10-18 11:59:24.759,35.0,14.020000457763672,0,1352,3.36,[C0700],[],10,14.117647,[C0300],unknown_id,5bc8759dffddba753ff8289a,QGJ1172,45.92626953125,-5.8673795,-35.2173492
2018-10-18 11:59:25.832,35.0,14.15999984741211,0,1294,8.22,[C0700],[],10,18.039215,[C0300],unknown_id,5bc8759effddba753ff8289b,QGJ1172,45.55096435546875,-5.867356,-35.2173389
2018-10-18 11:59:26.746,36.0,14.039999961853027,0,1379,3.44,[C0700],[],11,14.509804,[C0300],unknown_id,5bc8759fffddba753ff8289c,QGJ1172,45.9420166015625,-5.8673308,-35.2173273
2018-10-18 11:59:27.861,36.0,14.0,0,1019,2.83,[C0700],[],8,13.725491,[C0300],unknown_id,5bc875a0ffddba753ff8289d,QGJ1172,45.3839111328125,-5.8673135,-35.2173191
2018-10-18 11:59:28.895,36.0,14.079999923706055,0,969,8.91,[C0700],[],7,13.725491,[C0300],unknown_id,5bc875a1ffddba753ff8289e,QGJ1172,45.72467041015625,-5.8672977,-35.2173117
2018-10-18 11:59:29.819,36.0,14.199999809265137,0,1536,8.99,[C0700],[],8,18.431372,[C0300],unknown_id,5bc875a2ffddba753ff8289f,QGJ1172,45.798583984375,-5.8672907,-35.2173084
2018-10-18 11:59:30.960,36.0,14.0600004196167,0,1737,6.33,[C0700],[],12,18.431372,[C0300],unknown_id,5bc875a3ffddba753ff828a0,QGJ1172,45.4495849609375,-5.867273,-35.2173
2018-10-18 11:59:31.990,36.0,14.100000381469727,0,1248,9.24,[C0700],[],13,17.647058,[C0300],unknown_id,5bc875a4ffddba753ff828a1,QGJ1172,45.20086669921875,-5.8672459,-35.2172871
2018-10-18 11:59:32.928,36.0,14.119999885559082,0,1606,9.44,[C0700],[],13,18.431372,[C0300],unknown_id,5bc875a5ffddba753ff828a2,QGJ1172,45.37078857421875,-5.8671656,-35.217249
2018-10-18 11:59:34.010,36.0,14.220000267028809,0,1512,11.94,[C0700],[],14,18.431372,[C0300],unknown_id,5bc875a6ffddba753ff828a3,QGJ1172,45.529296875,-5.8671296,-35.217232
2018-10-18 11:59:35.007,36.0,14.220000267028809,0,1541,9.72,[C0700],[],17,19.215687,[C0300],unknown_id,5bc875a7ffddba753ff828a4,QGJ1172,45.57257080078125,-5.8670814,-35.2172069
2018-10-18 11:59:35.957,36.0,14.293999671936035,0,1383,3.91,[C0700],[],18,19.215687,[C0300],unknown_id,5bc875a8ffddba753ff828a5,QGJ1172,44.99884033203125,-5.867038,-35.2171872
